Time,PosX,PosY,Alt,VelN,VelE,VelD,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz,TAS,Alpha,Beta,Elevator,Aileron,Rudder,Throttle,AccZ,Lat,Lon,GPS_Alt,GPS_Spd
9.9200,573.2919,67.7301,1992.6997,57.6646,1.6117,3.2752,20.7227,3.2119,19.5291,0.9699,0.1725,0.0577,0.1618,57.7798,3.2508,1.5966,-0.0078,0.0072,-0.0321,0.1904,-10.5338,37.780040,-122.418635,1992.71,57.78
9.9400,574.3784,68.1236,1992.6917,57.6647,1.6136,3.2753,20.7489,3.2139,19.6031,0.9698,0.1727,0.0578,0.1624,57.7800,3.2508,1.5984,-0.0078,0.0072,-0.0321,0.1906,-10.5336,37.780050,-122.418630,1992.70,57.78
9.9600,575.4644,68.5186,1992.6838,57.6648,1.6154,3.2753,20.7750,3.2159,19.6771,0.9696,0.1729,0.0580,0.1630,57.7801,3.2508,1.6003,-0.0079,0.0071,-0.0322,0.1908,-10.5335,37.780060,-122.418626,1992.69,57.78
9.9800,576.5499,68.9150,1992.6759,57.6649,1.6173,3.2755,20.8011,3.2179,19.7512,0.9695,0.1730,0.0582,0.1636,57.7803,3.2509,1.6021,-0.0079,0.0071,-0.0322,0.1910,-10.5334,37.780069,-122.418621,1992.68,57.78
10.0000,577.6349,69.3127,1992.6681,57.6650,1.6191,3.2756,20.8271,3.2199,19.8254,0.9693,0.1732,0.0583,0.1642,57.7805,3.2510,1.6039,-0.0079,0.0071,-0.0322,0.1912,-10.5334,37.780079,-122.418617,1992.68,57.78
10.0200,578.7193,69.7119,1992.6602,57.6652,1.6209,3.2759,20.8530,3.2220,19.8998,0.9692,0.1734,0.0585,0.1649,57.7807,3.2512,1.6057,-0.0079,0.0071,-0.0323,0.1914,-10.5336,37.780089,-122.418612,1992.67,57.78
10.0400,579.8032,70.1125,1992.6524,57.6653,1.6227,3.2762,20.8788,3.2241,19.9742,0.9690,0.1736,0.0587,0.1655,57.7809,3.2514,1.6075,-0.0079,0.0070,-0.0323,0.1916,-10.5338,37.780099,-122.418608,1992.66,57.78
10.0600,580.8867,70.5145,1992.6446,57.6655,1.6246,3.2765,20.9046,3.2262,20.0488,0.9689,0.1738,0.0588,0.1661,57.7811,3.2517,1.6093,-0.0080,0.0070,-0.0324,0.1919,-10.5341,37.780108,-122.418603,1992.65,57.78
10.0800,581.9696,70.9179,1992.6368,57.6656,1.6264,3.2770,20.9303,3.2283,20.1235,0.9688,0.1739,0.0590,0.1667,57.7813,3.2520,1.6111,-0.0080,0.0070,-0.0324,0.1921,-10.5345,37.780118,-122.418599,1992.64,57.78
10.1000,583.0519,71.3227,1992.6291,57.6658,1.6282,3.2775,20.9560,3.2305,20.1983,0.9686,0.1741,0.0592,0.1673,57.7816,3.2525,1.6129,-0.0080,0.0070,-0.0324,0.1923,-10.5351,37.780128,-122.418594,1992.64,57.78
10.1200,584.1338,71.7290,1992.6213,57.6660,1.6300,3.2781,20.9816,3.2328,20.2733,0.9685,0.1743,0.0593,0.1679,57.7818,3.2530,1.6147,-0.0080,0.0069,-0.0325,0.1925,-10.5357,37.780138,-122.418589,1992.63,57.78
10.1400,585.2151,72.1366,1992.6136,57.6662,1.6317,3.2787,21.0071,3.2351,20.3483,0.9683,0.1745,0.0595,0.1685,57.7821,3.2535,1.6165,-0.0081,0.0069,-0.0325,0.1927,-10.5365,37.780147,-122.418585,1992.62,57.78
10.1600,586.2959,72.5457,1992.6059,57.6664,1.6335,3.2794,21.0325,3.2374,20.4235,0.9682,0.1746,0.0597,0.1692,57.7824,3.2542,1.6182,-0.0081,0.0069,-0.0325,0.1929,-10.5374,37.780157,-122.418580,1992.61,57.78
10.1800,587.3762,72.9562,1992.5982,57.6666,1.6353,3.2802,21.0579,3.2398,20.4988,0.9680,0.1748,0.0599,0.1698,57.7827,3.2549,1.6200,-0.0081,0.0069,-0.0326,0.1931,-10.5385,37.780167,-122.418576,1992.61,57.78
10.2000,588.4559,73.3681,1992.5906,57.6668,1.6371,3.2811,21.0832,3.2423,20.5742,0.9679,0.1750,0.0600,0.1704,57.7830,3.2556,1.6217,-0.0081,0.0068,-0.0326,0.1933,-10.5396,37.780176,-122.418571,1992.60,57.78
10.2200,589.5352,73.7814,1992.5829,57.6670,1.6388,3.2821,21.1085,3.2448,20.6498,0.9677,0.1751,0.0602,0.1710,57.7833,3.2565,1.6235,-0.0082,0.0068,-0.0327,0.1935,-10.5409,37.780186,-122.418566,1992.59,57.78
10.2400,590.6138,74.1961,1992.5753,57.6672,1.6406,3.2831,21.1337,3.2473,20.7254,0.9676,0.1753,0.0604,0.1716,57.7836,3.2574,1.6252,-0.0082,0.0068,-0.0327,0.1937,-10.5424,37.780196,-122.418561,1992.58,57.78
10.2600,591.6919,74.6123,1992.5677,57.6675,1.6424,3.2842,21.1588,3.2500,20.8012,0.9674,0.1755,0.0605,0.1723,57.7839,3.2584,1.6270,-0.0082,0.0068,-0.0327,0.1939,-10.5439,37.780206,-122.418557,1992.58,57.78
10.2800,592.7695,75.0299,1992.5601,57.6677,1.6441,3.2853,21.1838,3.2527,20.8772,0.9672,0.1756,0.0607,0.1729,57.7843,3.2595,1.6287,-0.0082,0.0067,-0.0328,0.1941,-10.5456,37.780215,-122.418552,1992.57,57.78
10.3000,593.8466,75.4489,1992.5525,57.6680,1.6458,3.2866,21.2088,3.2555,20.9532,0.9671,0.1758,0.0609,0.1735,57.7846,3.2606,1.6304,-0.0082,0.0067,-0.0328,0.1943,-10.5475,37.780225,-122.418547,1992.56,57.78
10.3200,594.9231,75.8693,1992.5449,57.6682,1.6476,3.2879,21.2337,3.2583,21.0294,0.9669,0.1760,0.0611,0.1741,57.7850,3.2618,1.6321,-0.0083,0.0067,-0.0328,0.1945,-10.5494,37.780235,-122.418543,1992.55,57.78
10.3400,595.9990,76.2912,1992.5374,57.6685,1.6493,3.2893,21.2586,3.2612,21.1057,0.9668,0.1761,0.0613,0.1748,57.7854,3.2631,1.6338,-0.0083,0.0067,-0.0329,0.1947,-10.5515,37.780244,-122.418538,1992.54,57.78
10.3600,597.0744,76.7145,1992.5298,57.6687,1.6510,3.2907,21.2834,3.2641,21.1821,0.9666,0.1763,0.0614,0.1754,57.7857,3.2645,1.6356,-0.0083,0.0066,-0.0329,0.1949,-10.5537,37.780254,-122.418533,1992.54,57.78
10.3800,598.1492,77.1392,1992.5223,57.6690,1.6528,3.2922,21.3081,3.2672,21.2587,0.9665,0.1765,0.0616,0.1760,57.7861,3.2659,1.6373,-0.0083,0.0066,-0.0330,0.1951,-10.5559,37.780264,-122.418528,1992.53,57.78
10.4000,599.2235,77.5653,1992.5148,57.6693,1.6545,3.2937,21.3327,3.2703,21.3353,0.9663,0.1766,0.0618,0.1766,57.7865,3.2673,1.6390,-0.0083,0.0066,-0.0330,0.1953,-10.5584,37.780273,-122.418523,1992.52,57.79
10.4200,600.2972,77.9929,1992.5074,57.6696,1.6562,3.2953,21.3573,3.2734,21.4121,0.9662,0.1768,0.0620,0.1773,57.7870,3.2689,1.6406,-0.0083,0.0066,-0.0330,0.1955,-10.5609,37.780283,-122.418518,1992.51,57.79
10.4400,601.3704,78.4219,1992.4999,57.6699,1.6579,3.2970,21.3819,3.2766,21.4890,0.9660,0.1769,0.0622,0.1779,57.7874,3.2704,1.6423,-0.0083,0.0065,-0.0331,0.1957,-10.5635,37.780293,-122.418514,1992.51,57.79
10.4600,602.4429,78.8523,1992.4925,57.6702,1.6596,3.2987,21.4063,3.2799,21.5661,0.9659,0.1771,0.0624,0.1785,57.7878,3.2720,1.6440,-0.0084,0.0065,-0.0331,0.1959,-10.5662,37.780302,-122.418509,1992.50,57.79
10.4800,603.5150,79.2842,1992.4851,57.6705,1.6613,3.3004,21.4307,3.2832,21.6432,0.9657,0.1773,0.0625,0.1792,57.7883,3.2737,1.6457,-0.0084,0.0065,-0.0331,0.1961,-10.5690,37.780312,-122.418504,1992.49,57.79
10.5000,604.5864,79.7175,1992.4777,57.6708,1.6630,3.3022,21.4550,3.2866,21.7205,0.9655,0.1774,0.0627,0.1798,57.7887,3.2754,1.6474,-0.0084,0.0065,-0.0332,0.1963,-10.5718,37.780321,-122.418499,1992.49,57.79
10.5200,605.6573,80.1523,1992.4703,57.6711,1.6647,3.3040,21.4793,3.2900,21.7979,0.9654,0.1776,0.0629,0.1804,57.7892,3.2771,1.6490,-0.0084,0.0064,-0.0332,0.1965,-10.5748,37.780331,-122.418494,1992.48,57.79
10.5400,606.7276,80.5885,1992.4629,57.6714,1.6664,3.3058,21.5035,3.2935,21.8754,0.9652,0.1777,0.0631,0.1811,57.7896,3.2789,1.6507,-0.0084,0.0064,-0.0333,0.1967,-10.5778,37.780341,-122.418489,1992.47,57.79
10.5600,607.7973,81.0261,1992.4556,57.6718,1.6680,3.3077,21.5276,3.2970,21.9531,0.9651,0.1779,0.0633,0.1817,57.7901,3.2807,1.6523,-0.0084,0.0064,-0.0333,0.1969,-10.5808,37.780350,-122.418484,1992.46,57.79
10.5800,608.8665,81.4652,1992.4483,57.6721,1.6697,3.3096,21.5517,3.3006,22.0308,0.9649,0.1780,0.0635,0.1823,57.7906,3.2825,1.6540,-0.0084,0.0064,-0.0333,0.1971,-10.5839,37.780360,-122.418479,1992.46,57.79
10.6000,609.9350,81.9057,1992.4410,57.6724,1.6714,3.3114,21.5757,3.3042,22.1087,0.9647,0.1782,0.0637,0.1830,57.7911,3.2844,1.6556,-0.0084,0.0063,-0.0334,0.1973,-10.5870,37.780370,-122.418474,1992.45,57.79
10.6200,611.0030,82.3476,1992.4337,57.6728,1.6730,3.3133,21.5996,3.3078,22.1866,0.9646,0.1783,0.0639,0.1836,57.7916,3.2862,1.6573,-0.0084,0.0063,-0.0334,0.1975,-10.5902,37.780379,-122.418469,1992.44,57.79
10.6400,612.0704,82.7910,1992.4265,57.6731,1.6747,3.3152,21.6235,3.3115,22.2647,0.9644,0.1785,0.0640,0.1843,57.7921,3.2881,1.6589,-0.0084,0.0063,-0.0334,0.1977,-10.5934,37.780389,-122.418464,1992.43,57.79
10.6600,613.1372,83.2359,1992.4193,57.6735,1.6763,3.3171,21.6473,3.3152,22.3429,0.9642,0.1786,0.0642,0.1849,57.7926,3.2899,1.6605,-0.0084,0.0063,-0.0335,0.1979,-10.5966,37.780398,-122.418459,1992.43,57.79
10.6800,614.2034,83.6822,1992.4121,57.6739,1.6780,3.3190,21.6711,3.3189,22.4211,0.9641,0.1788,0.0644,0.1855,57.7931,3.2918,1.6621,-0.0084,0.0062,-0.0335,0.1981,-10.5998,37.780408,-122.418454,1992.42,57.79
10.7000,615.2690,84.1299,1992.4049,57.6743,1.6796,3.3209,21.6947,3.3226,22.4995,0.9639,0.1789,0.0646,0.1862,57.7937,3.2936,1.6638,-0.0084,0.0062,-0.0335,0.1983,-10.6030,37.780417,-122.418449,1992.41,57.79
10.7200,616.3341,84.5791,1992.3978,57.6747,1.6813,3.3228,21.7183,3.3263,22.5780,0.9638,0.1791,0.0648,0.1868,57.7942,3.2955,1.6654,-0.0084,0.0062,-0.0336,0.1985,-10.6062,37.780427,-122.418444,1992.40,57.79
10.7400,617.3985,85.0298,1992.3907,57.6751,1.6829,3.3246,21.7419,3.3301,22.6566,0.9636,0.1792,0.0650,0.1875,57.7948,3.2973,1.6670,-0.0085,0.0062,-0.0336,0.1987,-10.6094,37.780437,-122.418439,1992.40,57.79
10.7600,618.4623,85.4819,1992.3836,57.6755,1.6845,3.3264,21.7654,3.3338,22.7353,0.9634,0.1794,0.0652,0.1881,57.7953,3.2991,1.6686,-0.0085,0.0061,-0.0336,0.1989,-10.6126,37.780446,-122.418434,1992.39,57.79
10.7800,619.5255,85.9354,1992.3765,57.6759,1.6861,3.3282,21.7888,3.3376,22.8140,0.9633,0.1795,0.0654,0.1887,57.7959,3.3009,1.6702,-0.0085,0.0061,-0.0337,0.1991,-10.6157,37.780456,-122.418428,1992.38,57.79
10.8000,620.5881,86.3904,1992.3695,57.6763,1.6878,3.3300,21.8121,3.3413,22.8929,0.9631,0.1797,0.0656,0.1894,57.7964,3.3026,1.6718,-0.0085,0.0061,-0.0337,0.1993,-10.6188,37.780465,-122.418423,1992.38,57.80
10.8200,621.6501,86.8469,1992.3625,57.6767,1.6894,3.3317,21.8354,3.3450,22.9719,0.9629,0.1798,0.0658,0.1900,57.7970,3.3043,1.6734,-0.0085,0.0061,-0.0337,0.1995,-10.6219,37.780475,-122.418418,1992.37,57.80
10.8400,622.7114,87.3048,1992.3555,57.6772,1.6910,3.3334,21.8587,3.3488,23.0509,0.9628,0.1800,0.0660,0.1907,57.7976,3.3060,1.6749,-0.0085,0.0060,-0.0338,0.1997,-10.6249,37.780484,-122.418413,1992.36,57.80
10.8600,623.7722,87.7641,1992.3486,57.6776,1.6926,3.3351,21.8818,3.3525,23.1301,0.9626,0.1801,0.0662,0.1913,57.7982,3.3077,1.6765,-0.0085,0.0060,-0.0338,0.1998,-10.6278,37.780494,-122.418408,1992.36,57.80
10.8800,624.8323,88.2250,1992.3417,57.6781,1.6942,3.3367,21.9049,3.3561,23.2093,0.9624,0.1802,0.0664,0.1920,57.7988,3.3093,1.6781,-0.0085,0.0060,-0.0338,0.2000,-10.6307,37.780503,-122.418403,1992.35,57.80
10.9000,625.8918,88.6873,1992.3348,57.6786,1.6958,3.3382,21.9279,3.3598,23.2886,0.9623,0.1804,0.0666,0.1926,57.7994,3.3109,1.6797,-0.0085,0.0060,-0.0339,0.2002,-10.6335,37.780513,-122.418397,1992.34,57.80
10.9200,626.9507,89.1510,1992.3279,57.6790,1.6973,3.3398,21.9509,3.3634,23.3680,0.9621,0.1805,0.0668,0.1933,57.8000,3.3124,1.6812,-0.0085,0.0059,-0.0339,0.2004,-10.6362,37.780522,-122.418392,1992.33,57.80
10.9400,628.0090,89.6162,1992.3211,57.6795,1.6989,3.3412,21.9738,3.3670,23.4474,0.9619,0.1807,0.0669,0.1939,57.8006,3.3139,1.6828,-0.0085,0.0059,-0.0339,0.2006,-10.6389,37.780532,-122.418387,1992.33,57.80
10.9600,629.0666,90.0829,1992.3143,57.6800,1.7005,3.3426,21.9966,3.3706,23.5270,0.9617,0.1808,0.0671,0.1945,57.8012,3.3153,1.6843,-0.0085,0.0059,-0.0340,0.2008,-10.6415,37.780542,-122.418382,1992.32,57.80
10.9800,630.1236,90.5510,1992.3076,57.6805,1.7021,3.3440,22.0194,3.3741,23.6066,0.9616,0.1809,0.0673,0.1952,57.8018,3.3166,1.6859,-0.0085,0.0059,-0.0340,0.2010,-10.6440,37.780551,-122.418376,1992.31,57.80
11.0000,631.1799,91.0206,1992.3009,57.6811,1.7036,3.3453,22.0421,3.3776,23.6863,0.9614,0.1811,0.0675,0.1958,57.8025,3.3180,1.6874,-0.0085,0.0058,-0.0340,0.2012,-10.6464,37.780560,-122.418371,1992.31,57.80
11.0200,632.2357,91.4917,1992.2942,57.6816,1.7052,3.3465,22.0647,3.3810,23.7660,0.9612,0.1812,0.0677,0.1965,57.8031,3.3192,1.6889,-0.0085,0.0058,-0.0341,0.2014,-10.6487,37.780570,-122.418366,1992.30,57.80
11.0400,633.2907,91.9643,1992.2875,57.6821,1.7067,3.3477,22.0873,3.3844,23.8459,0.9611,0.1814,0.0679,0.1971,57.8037,3.3204,1.6905,-0.0085,0.0058,-0.0341,0.2015,-10.6509,37.780579,-122.418360,1992.29,57.80
11.0600,634.3452,92.4383,1992.2809,57.6827,1.7083,3.3488,22.1098,3.3877,23.9258,0.9609,0.1815,0.0681,0.1978,57.8044,3.3216,1.6920,-0.0085,0.0058,-0.0341,0.2017,-10.6530,37.780589,-122.418355,1992.29,57.80
11.0800,635.3990,92.9137,1992.2743,57.6832,1.7098,3.3499,22.1322,3.3910,24.0058,0.9607,0.1816,0.0683,0.1985,57.8050,3.3227,1.6935,-0.0085,0.0057,-0.0342,0.2019,-10.6550,37.780598,-122.418349,1992.28,57.80
11.1000,636.4521,93.3907,1992.2677,57.6838,1.7114,3.3509,22.1546,3.3943,24.0859,0.9605,0.1818,0.0685,0.1991,57.8057,3.3237,1.6950,-0.0085,0.0057,-0.0342,0.2021,-10.6570,37.780608,-122.418344,1992.27,57.80
11.1200,637.5046,93.8691,1992.2612,57.6844,1.7129,3.3519,22.1769,3.3975,24.1660,0.9604,0.1819,0.0687,0.1998,57.8064,3.3247,1.6965,-0.0085,0.0057,-0.0342,0.2023,-10.6588,37.780617,-122.418339,1992.27,57.81
11.1400,638.5564,94.3490,1992.2547,57.6849,1.7144,3.3528,22.1991,3.4006,24.2462,0.9602,0.1820,0.0689,0.2004,57.8070,3.3256,1.6980,-0.0085,0.0057,-0.0343,0.2025,-10.6606,37.780627,-122.418333,1992.26,57.81
11.1600,639.6076,94.8303,1992.2483,57.6855,1.7159,3.3537,22.2213,3.4037,24.3265,0.9600,0.1822,0.0691,0.2011,57.8077,3.3264,1.6995,-0.0085,0.0057,-0.0343,0.2027,-10.6622,37.780636,-122.418328,1992.25,57.81
11.1800,640.6581,95.3131,1992.2418,57.6861,1.7175,3.3544,22.2434,3.4067,24.4068,0.9598,0.1823,0.0693,0.2017,57.8084,3.3272,1.7010,-0.0085,0.0056,-0.0343,0.2028,-10.6638,37.780646,-122.418322,1992.25,57.81
11.2000,641.7080,95.7974,1992.2354,57.6868,1.7190,3.3552,22.2654,3.4097,24.4872,0.9597,0.1824,0.0695,0.2024,57.8091,3.3280,1.7025,-0.0085,0.0056,-0.0344,0.2030,-10.6653,37.780655,-122.418317,1992.24,57.81
11.2200,642.7572,96.2832,1992.2291,57.6874,1.7205,3.3559,22.2874,3.4126,24.5677,0.9595,0.1825,0.0696,0.2030,57.8098,3.3287,1.7039,-0.0085,0.0056,-0.0344,0.2032,-10.6666,37.780665,-122.418311,1992.24,57.81
11.2400,643.8057,96.7704,1992.2228,57.6880,1.7220,3.3565,22.3093,3.4155,24.6482,0.9593,0.1827,0.0698,0.2037,57.8105,3.3293,1.7054,-0.0085,0.0056,-0.0344,0.2034,-10.6679,37.780674,-122.418306,1992.23,57.81
11.2600,644.8535,97.2592,1992.2165,57.6887,1.7234,3.3571,22.3311,3.4183,24.7288,0.9591,0.1828,0.0700,0.2043,57.8112,3.3300,1.7069,-0.0085,0.0055,-0.0345,0.2036,-10.6692,37.780683,-122.418300,1992.22,57.81
11.2800,645.9007,97.7493,1992.2102,57.6893,1.7249,3.3577,22.3529,3.4211,24.8095,0.9589,0.1829,0.0702,0.2050,57.8120,3.3305,1.7083,-0.0085,0.0055,-0.0345,0.2038,-10.6703,37.780693,-122.418295,1992.22,57.81
11.3000,646.9472,98.2410,1992.2040,57.6900,1.7264,3.3582,22.3746,3.4238,24.8902,0.9588,0.1831,0.0704,0.2057,57.8127,3.3310,1.7098,-0.0085,0.0055,-0.0345,0.2039,-10.6714,37.780702,-122.418289,1992.21,57.81
11.3200,647.9930,98.7342,1992.1978,57.6907,1.7279,3.3587,22.3963,3.4265,24.9710,0.9586,0.1832,0.0706,0.2063,57.8134,3.3315,1.7112,-0.0085,0.0055,-0.0346,0.2041,-10.6723,37.780712,-122.418283,1992.20,57.81
11.3400,649.0382,99.2288,1992.1916,57.6914,1.7293,3.3591,22.4178,3.4291,25.0519,0.9584,0.1833,0.0708,0.2070,57.8142,3.3319,1.7126,-0.0085,0.0054,-0.0346,0.2043,-10.6733,37.780721,-122.418278,1992.20,57.81
11.3600,650.0826,99.7249,1992.1855,57.6920,1.7308,3.3595,22.4393,3.4316,25.1328,0.9582,0.1834,0.0710,0.2076,57.8149,3.3323,1.7141,-0.0085,0.0054,-0.0346,0.2045,-10.6741,37.780730,-122.418272,1992.19,57.81
11.3800,651.1264,100.2225,1992.1794,57.6928,1.7323,3.3599,22.4608,3.4341,25.2138,0.9580,0.1836,0.0712,0.2083,57.8157,3.3327,1.7155,-0.0085,0.0054,-0.0347,0.2047,-10.6749,37.780740,-122.418267,1992.19,57.81
11.4000,652.1695,100.7215,1992.1733,57.6935,1.7337,3.3602,22.4822,3.4366,25.2949,0.9579,0.1837,0.0714,0.2090,57.8165,3.3330,1.7169,-0.0086,0.0054,-0.0347,0.2048,-10.6757,37.780749,-122.418261,1992.18,57.82
11.4200,653.2119,101.2221,1992.1673,57.6942,1.7351,3.3606,22.5035,3.4391,25.3761,0.9577,0.1838,0.0715,0.2096,57.8172,3.3333,1.7183,-0.0086,0.0053,-0.0347,0.2050,-10.6764,37.780759,-122.418255,1992.17,57.82
11.4400,654.2536,101.7241,1992.1613,57.6949,1.7366,3.3609,22.5247,3.4415,25.4573,0.9575,0.1839,0.0717,0.2103,57.8180,3.3336,1.7197,-0.0086,0.0053,-0.0347,0.2052,-10.6770,37.780768,-122.418250,1992.17,57.82
11.4600,655.2945,102.2276,1992.1553,57.6957,1.7380,3.3612,22.5459,3.4438,25.5386,0.9573,0.1840,0.0719,0.2109,57.8188,3.3338,1.7211,-0.0086,0.0053,-0.0348,0.2054,-10.6776,37.780777,-122.418244,1992.16,57.82
11.4800,656.3348,102.7326,1992.1494,57.6964,1.7394,3.3614,22.5670,3.4461,25.6199,0.9571,0.1842,0.0721,0.2116,57.8196,3.3341,1.7225,-0.0086,0.0053,-0.0348,0.2056,-10.6782,37.780787,-122.418238,1992.16,57.82
11.5000,657.3744,103.2390,1992.1434,57.6972,1.7409,3.3617,22.5880,3.4484,25.7014,0.9570,0.1843,0.0723,0.2123,57.8204,3.3343,1.7239,-0.0086,0.0052,-0.0348,0.2057,-10.6788,37.780796,-122.418232,1992.15,57.82
11.5200,658.4133,103.7470,1992.1376,57.6979,1.7423,3.3619,22.6090,3.4507,25.7829,0.9568,0.1844,0.0725,0.2129,57.8212,3.3345,1.7253,-0.0086,0.0052,-0.0349,0.2059,-10.6793,37.780805,-122.418227,1992.14,57.82
11.5400,659.4515,104.2564,1992.1317,57.6987,1.7437,3.3622,22.6299,3.4529,25.8644,0.9566,0.1845,0.0727,0.2136,57.8220,3.3347,1.7267,-0.0086,0.0052,-0.0349,0.2061,-10.6799,37.780815,-122.418221,1992.14,57.82
11.5600,660.4890,104.7673,1992.1259,57.6995,1.7451,3.3624,22.6508,3.4552,25.9461,0.9564,0.1846,0.0729,0.2143,57.8229,3.3349,1.7280,-0.0086,0.0052,-0.0349,0.2063,-10.6804,37.780824,-122.418215,1992.13,57.82
11.5800,661.5258,105.2797,1992.1201,57.7003,1.7465,3.3627,22.6716,3.4573,26.0278,0.9562,0.1848,0.0731,0.2149,57.8237,3.3351,1.7294,-0.0087,0.0051,-0.0350,0.2064,-10.6809,37.780833,-122.418209,1992.13,57.82
11.6000,662.5618,105.7936,1992.1143,57.7011,1.7479,3.3629,22.6923,3.4595,26.1096,0.9560,0.1849,0.0732,0.2156,57.8246,3.3353,1.7308,-0.0087,0.0051,-0.0350,0.2066,-10.6814,37.780843,-122.418203,1992.12,57.82
11.6200,663.5971,106.3089,1992.1085,57.7019,1.7492,3.3632,22.7130,3.4617,26.1915,0.9558,0.1850,0.0734,0.2162,57.8254,3.3356,1.7321,-0.0087,0.0051,-0.0350,0.2068,-10.6820,37.780852,-122.418198,1992.11,57.82
11.6400,664.6317,106.8258,1992.1028,57.7027,1.7506,3.3635,22.7335,3.4638,26.2735,0.9556,0.1851,0.0736,0.2169,57.8263,3.3358,1.7335,-0.0087,0.0051,-0.0350,0.2070,-10.6825,37.780861,-122.418192,1992.11,57.83
11.6600,665.6656,107.3441,1992.0971,57.7035,1.7520,3.3638,22.7541,3.4660,26.3555,0.9555,0.1852,0.0738,0.2176,57.8271,3.3360,1.7348,-0.0087,0.0050,-0.0351,0.2071,-10.6831,37.780870,-122.418186,1992.10,57.83
11.6800,666.6988,107.8639,1992.0914,57.7043,1.7534,3.3641,22.7745,3.4681,26.4377,0.9553,0.1853,0.0740,0.2183,57.8280,3.3362,1.7361,-0.0087,0.0050,-0.0351,0.2073,-10.6836,37.780880,-122.418180,1992.10,57.83
11.7000,667.7312,108.3852,1992.0858,57.7052,1.7547,3.3644,22.7949,3.4703,26.5199,0.9551,0.1854,0.0742,0.2189,57.8289,3.3365,1.7375,-0.0087,0.0050,-0.0351,0.2075,-10.6843,37.780889,-122.418174,1992.09,57.83
11.7200,668.7629,108.9080,1992.0802,57.7060,1.7561,3.3648,22.8152,3.4724,26.6022,0.9549,0.1856,0.0744,0.2196,57.8298,3.3368,1.7388,-0.0088,0.0050,-0.0352,0.2077,-10.6849,37.780898,-122.418168,1992.09,57.83
11.7400,669.7939,109.4322,1992.0746,57.7069,1.7574,3.3651,22.8355,3.4745,26.6845,0.9547,0.1857,0.0746,0.2203,57.8307,3.3371,1.7401,-0.0088,0.0050,-0.0352,0.2078,-10.6856,37.780908,-122.418162,1992.08,57.83
11.7600,670.8241,109.9580,1992.0690,57.7077,1.7588,3.3655,22.8557,3.4767,26.7670,0.9545,0.1858,0.0748,0.2209,57.8316,3.3374,1.7414,-0.0088,0.0049,-0.0352,0.2080,-10.6863,37.780917,-122.418156,1992.07,57.83
11.7800,671.8536,110.4852,1992.0635,57.7086,1.7601,3.3659,22.8758,3.4788,26.8495,0.9543,0.1859,0.0750,0.2216,57.8325,3.3377,1.7427,-0.0088,0.0049,-0.0352,0.2082,-10.6870,37.780926,-122.418150,1992.07,57.83
11.8000,672.8823,111.0140,1992.0579,57.7095,1.7614,3.3664,22.8959,3.4810,26.9322,0.9541,0.1860,0.0751,0.2223,57.8335,3.3381,1.7440,-0.0088,0.0049,-0.0353,0.2083,-10.6878,37.780935,-122.418144,1992.06,57.83
11.8200,673.9104,111.5442,1992.0524,57.7103,1.7628,3.3669,22.9159,3.4832,27.0149,0.9539,0.1861,0.0753,0.2229,57.8344,3.3385,1.7453,-0.0088,0.0049,-0.0353,0.2085,-10.6887,37.780945,-122.418138,1992.06,57.83
11.8400,674.9376,112.0759,1992.0470,57.7112,1.7641,3.3674,22.9359,3.4854,27.0977,0.9537,0.1862,0.0755,0.2236,57.8353,3.3389,1.7466,-0.0088,0.0048,-0.0353,0.2087,-10.6896,37.780954,-122.418132,1992.05,57.83
11.8600,675.9641,112.6091,1992.0415,57.7121,1.7654,3.3679,22.9557,3.4876,27.1806,0.9535,0.1863,0.0757,0.2243,57.8363,3.3393,1.7479,-0.0089,0.0048,-0.0354,0.2089,-10.6905,37.780963,-122.418126,1992.05,57.84
11.8800,676.9899,113.1437,1992.0361,57.7130,1.7667,3.3685,22.9756,3.4898,27.2636,0.9533,0.1864,0.0759,0.2250,57.8372,3.3398,1.7492,-0.0089,0.0048,-0.0354,0.2090,-10.6916,37.780972,-122.418120,1992.04,57.84
11.9000,678.0149,113.6799,1992.0307,57.7139,1.7680,3.3691,22.9953,3.4921,27.3466,0.9532,0.1865,0.0761,0.2256,57.8382,3.3403,1.7504,-0.0089,0.0048,-0.0354,0.2092,-10.6926,37.780982,-122.418114,1992.04,57.84
11.9200,679.0391,114.2176,1992.0253,57.7148,1.7693,3.3697,23.0150,3.4943,27.4298,0.9530,0.1866,0.0763,0.2263,57.8392,3.3409,1.7517,-0.0089,0.0047,-0.0354,0.2094,-10.6938,37.780991,-122.418108,1992.03,57.84
11.9400,680.0626,114.7567,1992.0199,57.7157,1.7706,3.3704,23.0346,3.4966,27.5130,0.9528,0.1867,0.0765,0.2270,57.8401,3.3415,1.7530,-0.0089,0.0047,-0.0355,0.2095,-10.6949,37.781000,-122.418102,1992.03,57.84
11.9600,681.0853,115.2974,1992.0146,57.7166,1.7719,3.3711,23.0542,3.4989,27.5964,0.9526,0.1868,0.0767,0.2277,57.8411,3.3421,1.7542,-0.0089,0.0047,-0.0355,0.2097,-10.6962,37.781009,-122.418096,1992.02,57.84
