Time,PosX,PosY,Alt,VelN,VelE,VelD,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz,TAS,Alpha,Beta,Elevator,Aileron,Rudder,Throttle,AccZ,Lat,Lon,GPS_Alt,GPS_Spd
2.4300,364.4948,0.0000,2980.9944,24.3967,0.0000,139.5119,0.0000,76.0820,0.0000,0.7876,0.0000,0.6162,0.0000,142.1561,77.7380,0.0000,0.0000,0.0000,0.0000,1.0000,-54.4832,0.000000,0.000000,0.00,0.00
2.4400,365.9050,0.0000,2980.8957,18.6245,0.0000,139.8634,0.0000,78.4119,0.0000,0.7749,0.0000,0.6321,0.0000,141.6289,80.0809,0.0000,0.0000,0.0000,0.0000,1.0000,-54.5157,0.000000,0.000000,0.00,0.00
2.4500,367.3099,0.0000,2980.7973,12.8855,0.0000,139.9732,0.0000,80.7241,0.0000,0.7620,0.0000,0.6476,0.0000,141.0979,82.4150,0.0000,0.0000,0.0000,0.0000,1.0000,-54.4487,0.000000,0.000000,0.00,0.00
2.4600,368.7094,0.0000,2980.6988,7.1898,0.0000,139.8473,0.0000,83.0185,0.0000,0.7488,0.0000,0.6627,0.0000,140.5650,84.7404,0.0000,0.0000,0.0000,0.0000,1.0000,-54.2862,0.000000,0.000000,0.00,0.00
2.4700,370.1036,0.0000,2980.6000,1.5471,0.0000,139.4922,0.0000,85.2951,0.0000,0.7355,0.0000,0.6775,0.0000,140.0320,87.0569,0.0000,0.0000,0.0000,0.0000,1.0000,-54.0323,0.000000,0.000000,0.00,0.00
2.4800,371.4924,0.0000,2980.5007,-4.0335,0.0000,138.9143,0.0000,87.5537,0.0000,0.7220,0.0000,0.6919,0.0000,139.5007,89.3646,0.0000,0.0000,0.0000,0.0000,1.0000,-53.6911,0.000000,0.000000,0.00,0.00
2.4900,372.8759,0.0000,2980.4010,-9.4201,0.0000,138.1292,0.0000,89.7703,0.0000,0.7085,0.0000,0.7057,0.0000,138.9729,91.6632,0.0000,1.0000,0.0000,0.0000,1.0000,-53.0756,0.000000,0.000000,0.00,0.00
2.5000,374.2542,0.0000,2980.3012,-14.6154,0.0000,137.1573,180.0000,88.0787,180.0000,0.6952,0.0000,0.7189,0.0000,138.4501,93.9014,0.0000,1.0000,0.0000,0.0000,1.0000,-52.3220,0.000000,0.000000,0.00,0.00
2.5100,375.6274,0.0000,2980.2008,-19.6160,0.0000,136.0181,180.0000,85.9928,180.0000,0.6820,0.0000,0.7314,0.0000,137.9338,96.0825,0.0000,1.0000,0.0000,0.0000,1.0000,-51.5129,0.000000,0.000000,0.00,0.00
2.5200,376.9954,0.0000,2980.0998,-24.4199,0.0000,134.7306,180.0000,83.9718,180.0000,0.6689,0.0000,0.7433,0.0000,137.4253,98.2064,0.0000,1.0000,0.0000,0.0000,1.0000,-50.6570,0.000000,0.000000,0.00,0.00
2.5300,378.3584,0.0000,2979.9980,-29.0258,0.0000,133.3128,180.0000,82.0150,180.0000,0.6562,0.0000,0.7546,0.0000,136.9258,100.2733,0.0000,1.0000,0.0000,0.0000,1.0000,-49.7624,0.000000,0.000000,0.00,0.00
2.5400,379.7164,0.0000,2979.8950,-33.5484,0.0000,131.7531,180.0000,80.0991,180.0000,0.6434,0.0000,0.7655,0.0000,136.4361,102.2831,0.0000,0.0000,0.0000,0.0000,1.0000,-50.1885,0.000000,0.000000,0.00,0.00
2.5500,381.0696,0.0000,2979.7901,-37.9755,0.0000,130.0593,180.0000,78.2007,180.0000,0.6307,0.0000,0.7760,0.0000,135.9572,104.2857,0.0000,0.0000,0.0000,0.0000,1.0000,-49.4277,0.000000,0.000000,0.00,0.00
2.5600,382.4180,0.0000,2979.6833,-42.3037,0.0000,128.2379,180.0000,76.3201,180.0000,0.6179,0.0000,0.7863,0.0000,135.4901,106.2771,0.0000,0.0000,0.0000,0.0000,1.0000,-48.6252,0.000000,0.000000,0.00,0.00
2.5700,383.7618,0.0000,2979.5745,-46.5298,0.0000,126.2954,180.0000,74.4572,180.0000,0.6050,0.0000,0.7962,0.0000,135.0354,108.2569,0.0000,0.0000,0.0000,0.0000,1.0000,-47.7839,0.000000,0.000000,0.00,0.00
2.5800,385.1010,0.0000,2979.4636,-50.6510,0.0000,124.2381,180.0000,72.6120,180.0000,0.5921,0.0000,0.8059,0.0000,134.5940,110.2248,0.0000,0.0000,0.0000,0.0000,1.0000,-46.9067,0.000000,0.000000,0.00,0.00
2.5900,386.4357,0.0000,2979.3503,-54.6647,0.0000,122.0724,180.0000,70.7848,180.0000,0.5792,0.0000,0.8152,0.0000,134.1664,112.1804,0.0000,0.0000,0.0000,0.0000,1.0000,-45.9965,0.000000,0.000000,0.00,0.00
2.6000,387.7663,0.0000,2979.2347,-58.5688,0.0000,119.8048,180.0000,68.9754,180.0000,0.5662,0.0000,0.8242,0.0000,133.7532,114.1231,0.0000,0.0000,0.0000,0.0000,1.0000,-45.0561,0.000000,0.000000,0.00,0.00
2.6100,389.0926,0.0000,2979.1165,-62.3614,0.0000,117.4415,180.0000,67.1839,180.0000,0.5533,0.0000,0.8330,0.0000,133.3548,116.0526,0.0000,0.0000,0.0000,0.0000,1.0000,-44.0879,0.000000,0.000000,0.00,0.00
2.6200,390.4150,0.0000,2978.9958,-66.0409,0.0000,114.9888,180.0000,65.4104,180.0000,0.5403,0.0000,0.8415,0.0000,132.9716,117.9683,0.0000,0.0000,0.0000,0.0000,1.0000,-43.0946,0.000000,0.000000,0.00,0.00
2.6300,391.7335,0.0000,2978.8725,-69.6059,0.0000,112.4528,180.0000,63.6550,180.0000,0.5274,0.0000,0.8496,0.0000,132.6040,119.8698,0.0000,0.0000,0.0000,0.0000,1.0000,-42.0784,0.000000,0.000000,0.00,0.00
2.6400,393.0483,0.0000,2978.7464,-73.0555,0.0000,109.8397,180.0000,61.9176,180.0000,0.5144,0.0000,0.8575,0.0000,132.2521,121.7566,0.0000,0.0000,0.0000,0.0000,1.0000,-41.0418,0.000000,0.000000,0.00,0.00
2.6500,394.3595,0.0000,2978.6175,-76.3889,0.0000,107.1554,180.0000,60.1984,180.0000,0.5015,0.0000,0.8652,0.0000,131.9161,123.6283,0.0000,0.0000,0.0000,0.0000,1.0000,-39.9867,0.000000,0.000000,0.00,0.00
2.6600,395.6673,0.0000,2978.4857,-79.6056,0.0000,104.4059,180.0000,58.4974,180.0000,0.4886,0.0000,0.8725,0.0000,131.5962,125.4843,0.0000,0.0000,0.0000,0.0000,1.0000,-38.9154,0.000000,0.000000,0.00,0.00
2.6700,396.9719,0.0000,2978.3511,-82.7053,0.0000,101.5969,180.0000,56.8147,180.0000,0.4757,0.0000,0.8796,0.0000,131.2922,127.3242,0.0000,0.0000,0.0000,0.0000,1.0000,-37.8298,0.000000,0.000000,0.00,0.00
2.6800,398.2733,0.0000,2978.2136,-85.6881,0.0000,98.7341,180.0000,55.1503,180.0000,0.4629,0.0000,0.8864,0.0000,131.0042,129.1474,0.0000,0.0000,0.0000,0.0000,1.0000,-36.7318,0.000000,0.000000,0.00,0.00
2.6900,399.5717,0.0000,2978.0731,-88.5541,0.0000,95.8232,180.0000,53.5042,180.0000,0.4501,0.0000,0.8930,0.0000,130.7321,130.9536,0.0000,0.0000,0.0000,0.0000,1.0000,-35.6231,0.000000,0.000000,0.00,0.00
2.7000,400.8674,0.0000,2977.9296,-91.3037,0.0000,92.8693,180.0000,51.8765,180.0000,0.4374,0.0000,0.8993,0.0000,130.4757,132.7423,0.0000,0.0000,0.0000,0.0000,1.0000,-34.5055,0.000000,0.000000,0.00,0.00
2.7100,402.1603,0.0000,2977.7832,-93.9376,0.0000,89.8780,180.0000,50.2673,180.0000,0.4247,0.0000,0.9053,0.0000,130.2347,134.5129,0.0000,0.0000,0.0000,0.0000,1.0000,-33.3806,0.000000,0.000000,0.00,0.00
2.7200,403.4507,0.0000,2977.6338,-96.4567,0.0000,86.8544,180.0000,48.6766,180.0000,0.4121,0.0000,0.9111,0.0000,130.0090,136.2652,0.0000,0.0000,0.0000,0.0000,1.0000,-32.2499,0.000000,0.000000,0.00,0.00
2.7300,404.7387,0.0000,2977.4815,-98.8618,0.0000,83.8034,180.0000,47.1045,180.0000,0.3996,0.0000,0.9167,0.0000,129.7982,137.9986,0.0000,0.0000,0.0000,0.0000,1.0000,-31.1149,0.000000,0.000000,0.00,0.00
2.7400,406.0245,0.0000,2977.3261,-101.1543,0.0000,80.7299,180.0000,45.5511,180.0000,0.3871,0.0000,0.9220,0.0000,129.6019,139.7127,0.0000,0.0000,0.0000,0.0000,1.0000,-29.9770,0.000000,0.000000,0.00,0.00
2.7500,407.3081,0.0000,2977.1679,-103.3354,0.0000,77.6386,180.0000,44.0163,180.0000,0.3747,0.0000,0.9271,0.0000,129.4198,141.4071,0.0000,0.0000,0.0000,0.0000,1.0000,-28.8375,0.000000,0.000000,0.00,0.00
2.7600,408.5897,0.0000,2977.0067,-105.4066,0.0000,74.5342,180.0000,42.5003,180.0000,0.3624,0.0000,0.9320,0.0000,129.2515,143.0815,0.0000,0.0000,0.0000,0.0000,1.0000,-27.6976,0.000000,0.000000,0.00,0.00
2.7700,409.8695,0.0000,2976.8427,-107.3696,0.0000,71.4210,180.0000,41.0031,180.0000,0.3502,0.0000,0.9367,0.0000,129.0965,144.7354,0.0000,0.0000,0.0000,0.0000,1.0000,-26.5587,0.000000,0.000000,0.00,0.00
2.7800,411.1475,0.0000,2976.6758,-109.2262,0.0000,68.3032,180.0000,39.5249,180.0000,0.3381,0.0000,0.9411,0.0000,128.9542,146.3686,0.0000,0.0000,0.0000,0.0000,1.0000,-25.4217,0.000000,0.000000,0.00,0.00
2.7900,412.4240,0.0000,2976.5062,-110.9783,0.0000,65.1850,180.0000,38.0655,180.0000,0.3261,0.0000,0.9453,0.0000,128.8243,147.9807,0.0000,0.0000,0.0000,0.0000,1.0000,-24.2879,0.000000,0.000000,0.00,0.00
2.8000,413.6989,0.0000,2976.3338,-112.6279,0.0000,62.0704,180.0000,36.6252,180.0000,0.3142,0.0000,0.9494,0.0000,128.7061,149.5714,0.0000,0.0000,0.0000,0.0000,1.0000,-23.1583,0.000000,0.000000,0.00,0.00
2.8100,414.9724,0.0000,2976.1587,-114.1771,0.0000,58.9630,180.0000,35.2039,180.0000,0.3024,0.0000,0.9532,0.0000,128.5993,151.1404,0.0000,0.0000,0.0000,0.0000,1.0000,-22.0338,0.000000,0.000000,0.00,0.00
2.8200,416.2446,0.0000,2975.9809,-115.6281,0.0000,55.8665,180.0000,33.8017,180.0000,0.2907,0.0000,0.9568,0.0000,128.5031,152.6874,0.0000,0.0000,0.0000,0.0000,1.0000,-20.9155,0.000000,0.000000,0.00,0.00
2.8300,417.5157,0.0000,2975.8006,-116.9834,0.0000,52.7844,180.0000,32.4188,180.0000,0.2791,0.0000,0.9602,0.0000,128.4170,154.2122,0.0000,0.0000,0.0000,0.0000,1.0000,-19.8042,0.000000,0.000000,0.00,0.00
2.8400,418.7856,0.0000,2975.6178,-118.2451,0.0000,49.7200,180.0000,31.0551,180.0000,0.2677,0.0000,0.9635,0.0000,128.3406,155.7145,0.0000,0.0000,0.0000,0.0000,1.0000,-18.7008,0.000000,0.000000,0.00,0.00
2.8500,420.0546,0.0000,2975.4326,-119.4159,0.0000,46.6764,180.0000,29.7107,180.0000,0.2564,0.0000,0.9666,0.0000,128.2731,157.1941,0.0000,0.0000,0.0000,0.0000,1.0000,-17.6062,0.000000,0.000000,0.00,0.00
2.8600,421.3227,0.0000,2975.2449,-120.4983,0.0000,43.6566,180.0000,28.3857,180.0000,0.2452,0.0000,0.9695,0.0000,128.2141,158.6509,0.0000,0.0000,0.0000,0.0000,1.0000,-16.5211,0.000000,0.000000,0.00,0.00
2.8700,422.5900,0.0000,2975.0550,-121.4948,0.0000,40.6634,180.0000,27.0801,180.0000,0.2341,0.0000,0.9722,0.0000,128.1629,160.0845,0.0000,0.0000,0.0000,0.0000,1.0000,-15.4464,0.000000,0.000000,0.00,0.00
2.8800,423.8565,0.0000,2974.8629,-122.4082,0.0000,37.6995,180.0000,25.7940,180.0000,0.2232,0.0000,0.9748,0.0000,128.1191,161.4950,0.0000,0.0000,0.0000,0.0000,1.0000,-14.3827,0.000000,0.000000,0.00,0.00
2.8900,425.1223,0.0000,2974.6686,-123.2409,0.0000,34.7675,180.0000,24.5275,180.0000,0.2124,0.0000,0.9772,0.0000,128.0820,162.8821,0.0000,0.0000,0.0000,0.0000,1.0000,-13.3308,0.000000,0.000000,0.00,0.00
2.9000,426.3875,0.0000,2974.4723,-123.9959,0.0000,31.8696,180.0000,23.2806,180.0000,0.2018,0.0000,0.9794,0.0000,128.0512,164.2457,0.0000,0.0000,0.0000,0.0000,1.0000,-12.2913,0.000000,0.000000,0.00,0.00
2.9100,427.6522,0.0000,2974.2740,-124.6757,0.0000,29.0083,180.0000,22.0533,180.0000,0.1913,0.0000,0.9815,0.0000,128.0260,165.5857,0.0000,0.0000,0.0000,0.0000,1.0000,-11.2648,0.000000,0.000000,0.00,0.00
2.9200,428.9165,0.0000,2974.0738,-125.2832,0.0000,26.1854,180.0000,20.8458,180.0000,0.1809,0.0000,0.9835,0.0000,128.0059,166.9020,0.0000,0.0000,0.0000,0.0000,1.0000,-10.2520,0.000000,0.000000,0.00,0.00
2.9300,430.1803,0.0000,2973.8718,-125.8212,0.0000,23.4030,180.0000,19.6581,180.0000,0.1707,0.0000,0.9853,0.0000,127.9905,168.1946,0.0000,0.0000,0.0000,0.0000,1.0000,-9.2535,0.000000,0.000000,0.00,0.00
2.9400,431.4437,0.0000,2973.6681,-126.2923,0.0000,20.6629,180.0000,18.4902,180.0000,0.1607,0.0000,0.9870,0.0000,127.9792,169.4633,0.0000,0.0000,0.0000,0.0000,1.0000,-8.2697,0.000000,0.000000,0.00,0.00
2.9500,432.7068,0.0000,2973.4627,-126.6995,0.0000,17.9668,180.0000,17.3422,180.0000,0.1508,0.0000,0.9886,0.0000,127.9715,170.7080,0.0000,0.0000,0.0000,0.0000,1.0000,-7.3011,0.000000,0.000000,0.00,0.00
2.9600,433.9696,0.0000,2973.2558,-127.0454,0.0000,15.3161,180.0000,16.2141,180.0000,0.1410,0.0000,0.9900,0.0000,127.9670,171.9289,0.0000,0.0000,0.0000,0.0000,1.0000,-6.3484,0.000000,0.000000,0.00,0.00
2.9700,435.2322,0.0000,2973.0474,-127.3328,0.0000,12.7124,180.0000,15.1061,180.0000,0.1314,0.0000,0.9913,0.0000,127.9653,173.1258,0.0000,0.0000,0.0000,0.0000,1.0000,-5.4118,0.000000,0.000000,0.00,0.00
2.9800,436.4946,0.0000,2972.8376,-127.5645,0.0000,10.1568,180.0000,14.0180,180.0000,0.1220,0.0000,0.9925,0.0000,127.9658,174.2987,0.0000,0.0000,0.0000,0.0000,1.0000,-4.4919,0.000000,0.000000,0.00,0.00
2.9900,437.7567,0.0000,2972.6265,-127.7433,0.0000,7.6505,180.0000,12.9501,180.0000,0.1128,0.0000,0.9936,0.0000,127.9683,175.4477,0.0000,0.0000,0.0000,0.0000,1.0000,-3.5891,0.000000,0.000000,0.00,0.00
3.0000,439.0187,0.0000,2972.4142,-127.8718,0.0000,5.1947,180.0000,11.9023,180.0000,0.1037,0.0000,0.9946,0.0000,127.9722,176.5727,0.0000,0.0000,0.0000,0.0000,1.0000,-2.7036,0.000000,0.000000,0.00,0.00
3.0100,440.2806,0.0000,2972.2008,-127.9527,0.0000,2.7902,180.0000,10.8747,180.0000,0.0948,0.0000,0.9955,0.0000,127.9772,177.6737,0.0000,0.0000,0.0000,0.0000,1.0000,-1.8358,0.000000,0.000000,0.00,0.00
3.0200,441.5424,0.0000,2971.9862,-127.9886,0.0000,0.4379,180.0000,9.8672,180.0000,0.0860,0.0000,0.9963,0.0000,127.9831,178.7508,0.0000,0.0000,0.0000,0.0000,1.0000,-0.9862,0.000000,0.000000,0.00,0.00
3.0300,442.8040,0.0000,2971.7707,-127.9819,0.0000,-1.8869,180.0000,8.8687,180.0000,0.0773,0.0000,0.9970,0.0000,127.9894,179.8040,0.0000,0.0000,0.0000,0.0000,1.0000,-0.1548,0.000000,0.000000,0.00,0.00
3.0400,444.0656,0.0000,2971.5544,-127.9320,0.0000,-4.2339,180.0000,7.8564,180.0000,0.0685,0.0000,0.9977,0.0000,127.9958,-179.1553,0.0000,0.0000,0.0000,0.0000,1.0000,0.6670,0.000000,0.000000,0.00,0.00
3.0500,445.3271,0.0000,2971.3372,-127.8374,0.0000,-6.6021,180.0000,6.8304,180.0000,0.0596,0.0000,0.9982,0.0000,128.0020,-178.1045,0.0000,0.0000,0.0000,0.0000,1.0000,1.4967,0.000000,0.000000,0.00,0.00
3.0600,446.5885,0.0000,2971.1192,-127.6966,0.0000,-8.9901,180.0000,5.7909,180.0000,0.0505,0.0000,0.9987,0.0000,128.0077,-177.0436,0.0000,0.0000,0.0000,0.0000,1.0000,2.3340,0.000000,0.000000,0.00,0.00
3.0700,447.8498,0.0000,2970.9006,-127.5082,0.0000,-11.3966,180.0000,4.7380,180.0000,0.0413,0.0000,0.9991,0.0000,128.0127,-175.9729,0.0000,0.0000,0.0000,0.0000,1.0000,3.1785,0.000000,0.000000,0.00,0.00
3.0800,449.1111,0.0000,2970.6814,-127.2708,0.0000,-13.8201,180.0000,3.6720,180.0000,0.0320,0.0000,0.9995,0.0000,128.0165,-174.8925,0.0000,0.0000,0.0000,0.0000,1.0000,4.0295,0.000000,0.000000,0.00,0.00
3.0900,450.3723,0.0000,2970.4618,-126.9828,0.0000,-16.2593,180.0000,2.5929,180.0000,0.0226,0.0000,0.9997,0.0000,128.0189,-173.8026,0.0000,0.0000,0.0000,0.0000,1.0000,4.8866,0.000000,0.000000,0.00,0.00
3.1000,451.6335,0.0000,2970.2417,-126.6429,0.0000,-18.7126,180.0000,1.5008,180.0000,0.0131,0.0000,0.9999,0.0000,128.0195,-172.7034,0.0000,0.0000,0.0000,0.0000,1.0000,5.7492,0.000000,0.000000,0.00,0.00
3.1100,452.8945,0.0000,2970.0213,-126.2499,0.0000,-21.1785,180.0000,0.3960,180.0000,0.0035,0.0000,1.0000,0.0000,128.0179,-171.5949,0.0000,0.0000,0.0000,0.0000,1.0000,6.6167,0.000000,0.000000,0.00,0.00
3.1200,454.1555,0.0000,2969.8007,-125.8024,0.0000,-23.6553,180.0000,-0.7215,180.0000,-0.0063,0.0000,1.0000,0.0000,128.0139,-170.4773,0.0000,0.0000,0.0000,0.0000,1.0000,7.4886,0.000000,0.000000,0.00,0.00
3.1300,455.4163,0.0000,2969.5800,-125.2991,0.0000,-26.1414,180.0000,-1.8514,180.0000,-0.0162,0.0000,0.9999,0.0000,128.0071,-169.3507,0.0000,0.0000,0.0000,0.0000,1.0000,8.3641,0.000000,0.000000,0.00,0.00
3.1400,456.6770,0.0000,2969.3592,-124.7390,0.0000,-28.6351,180.0000,-2.9937,180.0000,-0.0261,0.0000,0.9997,0.0000,127.9971,-168.2153,0.0000,0.0000,0.0000,0.0000,1.0000,9.2427,0.000000,0.000000,0.00,0.00
3.1500,457.9376,0.0000,2969.1384,-124.1207,0.0000,-31.1346,180.0000,-4.1482,180.0000,-0.0362,0.0000,0.9993,0.0000,127.9835,-167.0712,0.0000,0.0000,0.0000,0.0000,1.0000,10.1235,0.000000,0.000000,0.00,0.00
3.1600,459.1980,0.0000,2968.9177,-123.4433,0.0000,-33.6380,180.0000,-5.3147,180.0000,-0.0464,0.0000,0.9989,0.0000,127.9661,-165.9184,0.0000,0.0000,0.0000,0.0000,1.0000,11.0059,0.000000,0.000000,0.00,0.00
3.1700,460.4581,0.0000,2968.6972,-122.7057,0.0000,-36.1436,180.0000,-6.4931,180.0000,-0.0566,0.0000,0.9984,0.0000,127.9444,-164.7571,0.0000,0.0000,0.0000,0.0000,1.0000,11.8891,0.000000,0.000000,0.00,0.00
3.1800,461.7181,0.0000,2968.4770,-121.9069,0.0000,-38.6493,180.0000,-7.6832,180.0000,-0.0670,0.0000,0.9978,0.0000,127.9181,-163.5874,0.0000,0.0000,0.0000,0.0000,1.0000,12.7724,0.000000,0.000000,0.00,0.00
3.1900,462.9777,0.0000,2968.2572,-121.0460,0.0000,-41.1532,180.0000,-8.8849,180.0000,-0.0775,0.0000,0.9970,0.0000,127.8869,-162.4093,0.0000,0.0000,0.0000,0.0000,1.0000,13.6548,0.000000,0.000000,0.00,0.00
3.2000,464.2370,0.0000,2968.0378,-120.1222,0.0000,-43.6534,180.0000,-10.0979,180.0000,-0.0880,0.0000,0.9961,0.0000,127.8504,-161.2230,0.0000,0.0000,0.0000,0.0000,1.0000,14.5356,0.000000,0.000000,0.00,0.00
3.2100,465.4960,0.0000,2967.8189,-119.1347,0.0000,-46.1476,180.0000,-11.3223,180.0000,-0.0986,0.0000,0.9951,0.0000,127.8083,-160.0285,0.0000,0.0000,0.0000,0.0000,1.0000,15.4140,0.000000,0.000000,0.00,0.00
3.2200,466.7546,0.0000,2967.6006,-118.0828,0.0000,-48.6339,180.0000,-12.5577,180.0000,-0.1094,0.0000,0.9940,0.0000,127.7603,-158.8258,0.0000,0.0000,0.0000,0.0000,1.0000,16.2889,0.000000,0.000000,0.00,0.00
3.2300,468.0126,0.0000,2967.3830,-116.9658,0.0000,-51.1101,180.0000,-13.8041,180.0000,-0.1202,0.0000,0.9928,0.0000,127.7059,-157.6151,0.0000,0.0000,0.0000,0.0000,1.0000,17.1596,0.000000,0.000000,0.00,0.00
3.2400,469.2702,0.0000,2967.1661,-115.7832,0.0000,-53.5740,180.0000,-15.0612,180.0000,-0.1311,0.0000,0.9914,0.0000,127.6450,-156.3963,0.0000,0.0000,0.0000,0.0000,1.0000,18.0251,0.000000,0.000000,0.00,0.00
3.2500,470.5272,0.0000,2966.9501,-114.5345,0.0000,-56.0235,180.0000,-16.3290,180.0000,-0.1420,0.0000,0.9899,0.0000,127.5772,-155.1696,0.0000,0.0000,0.0000,0.0000,1.0000,18.8844,0.000000,0.000000,0.00,0.00
3.2600,471.7835,0.0000,2966.7349,-113.2193,0.0000,-58.4563,180.0000,-17.6072,180.0000,-0.1530,0.0000,0.9882,0.0000,127.5021,-153.9349,0.0000,0.0000,0.0000,0.0000,1.0000,19.7367,0.000000,0.000000,0.00,0.00
3.2700,473.0391,0.0000,2966.5207,-111.8373,0.0000,-60.8701,180.0000,-18.8957,180.0000,-0.1641,0.0000,0.9864,0.0000,127.4196,-152.6922,0.0000,0.0000,0.0000,0.0000,1.0000,20.5808,0.000000,0.000000,0.00,0.00
3.2800,474.2939,0.0000,2966.3075,-110.3883,0.0000,-63.2626,180.0000,-20.1943,180.0000,-0.1753,0.0000,0.9845,0.0000,127.3293,-151.4417,0.0000,0.0000,0.0000,0.0000,1.0000,21.4160,0.000000,0.000000,0.00,0.00
3.2900,475.5479,0.0000,2966.0954,-108.8721,0.0000,-65.6317,180.0000,-21.5028,180.0000,-0.1865,0.0000,0.9824,0.0000,127.2310,-150.1833,0.0000,0.0000,0.0000,0.0000,1.0000,22.2410,0.000000,0.000000,0.00,0.00
3.3000,476.8009,0.0000,2965.8844,-107.2886,0.0000,-67.9748,180.0000,-22.8211,180.0000,-0.1978,0.0000,0.9802,0.0000,127.1245,-148.9170,0.0000,0.0000,0.0000,0.0000,1.0000,23.0551,0.000000,0.000000,0.00,0.00
3.3100,478.0529,0.0000,2965.6745,-105.6379,0.0000,-70.2898,180.0000,-24.1490,180.0000,-0.2092,0.0000,0.9779,0.0000,127.0095,-147.6429,0.0000,0.0000,0.0000,0.0000,1.0000,23.8571,0.000000,0.000000,0.00,0.00
3.3200,479.3039,0.0000,2965.4660,-103.9202,0.0000,-72.5743,180.0000,-25.4864,180.0000,-0.2206,0.0000,0.9754,0.0000,126.8859,-146.3608,0.0000,0.0000,0.0000,0.0000,1.0000,24.6461,0.000000,0.000000,0.00,0.00
3.3300,480.5536,0.0000,2965.2587,-102.1356,0.0000,-74.8258,180.0000,-26.8330,180.0000,-0.2320,0.0000,0.9727,0.0000,126.7534,-145.0709,0.0000,0.0000,0.0000,0.0000,1.0000,25.4211,0.000000,0.000000,0.00,0.00
3.3400,481.8021,0.0000,2965.0527,-100.2844,0.0000,-77.0421,180.0000,-28.1887,180.0000,-0.2435,0.0000,0.9699,0.0000,126.6119,-143.7730,0.0000,0.0000,0.0000,0.0000,1.0000,26.1811,0.000000,0.000000,0.00,0.00
3.3500,483.0493,0.0000,2964.8480,-98.3671,0.0000,-79.2208,180.0000,-29.5533,180.0000,-0.2551,0.0000,0.9669,0.0000,126.4613,-142.4672,0.0000,0.0000,0.0000,0.0000,1.0000,26.9250,0.000000,0.000000,0.00,0.00
3.3600,484.2950,0.0000,2964.6447,-96.3843,0.0000,-81.3596,180.0000,-30.9266,180.0000,-0.2666,0.0000,0.9638,0.0000,126.3013,-141.1535,0.0000,0.0000,0.0000,0.0000,1.0000,27.6520,0.000000,0.000000,0.00,0.00
3.3700,485.5391,0.0000,2964.4429,-94.3364,0.0000,-83.4560,180.0000,-32.3085,180.0000,-0.2782,0.0000,0.9605,0.0000,126.1321,-139.8317,0.0000,0.0000,0.0000,0.0000,1.0000,28.3611,0.000000,0.000000,0.00,0.00
3.3800,486.7817,0.0000,2964.2425,-92.2242,0.0000,-85.5079,180.0000,-33.6988,180.0000,-0.2899,0.0000,0.9571,0.0000,125.9534,-138.5020,0.0000,0.0000,0.0000,0.0000,1.0000,29.0513,0.000000,0.000000,0.00,0.00
3.3900,488.0225,0.0000,2964.0435,-90.0485,0.0000,-87.5128,180.0000,-35.0972,180.0000,-0.3015,0.0000,0.9535,0.0000,125.7652,-137.1641,0.0000,0.0000,0.0000,0.0000,1.0000,29.7217,0.000000,0.000000,0.00,0.00
3.4000,489.2615,0.0000,2963.8459,-87.8102,0.0000,-89.4686,180.0000,-36.5037,180.0000,-0.3132,0.0000,0.9497,0.0000,125.5676,-135.8181,0.0000,0.0000,0.0000,0.0000,1.0000,30.3714,0.000000,0.000000,0.00,0.00
3.4100,490.4986,0.0000,2963.6499,-85.5103,0.0000,-91.3729,180.0000,-37.9180,180.0000,-0.3249,0.0000,0.9458,0.0000,125.3605,-134.4640,0.0000,0.0000,0.0000,0.0000,1.0000,30.9996,0.000000,0.000000,0.00,0.00
3.4200,491.7337,0.0000,2963.4552,-83.1500,0.0000,-93.2234,180.0000,-39.3399,180.0000,-0.3366,0.0000,0.9416,0.0000,125.1440,-133.1017,0.0000,0.0000,0.0000,0.0000,1.0000,31.6053,0.000000,0.000000,0.00,0.00
3.4300,492.9666,0.0000,2963.2621,-80.7303,0.0000,-95.0181,180.0000,-40.7693,180.0000,-0.3483,0.0000,0.9374,0.0000,124.9181,-131.7311,0.0000,0.0000,0.0000,0.0000,1.0000,32.1879,0.000000,0.000000,0.00,0.00
3.4400,494.1974,0.0000,2963.0704,-78.2526,0.0000,-96.7548,180.0000,-42.2060,180.0000,-0.3600,0.0000,0.9329,0.0000,124.6829,-130.3522,0.0000,0.0000,0.0000,0.0000,1.0000,32.7464,0.000000,0.000000,0.00,0.00
3.4500,495.4259,0.0000,2962.8801,-75.7184,0.0000,-98.4312,180.0000,-43.6498,180.0000,-0.3718,0.0000,0.9283,0.0000,124.4386,-128.9650,0.0000,0.0000,0.0000,0.0000,1.0000,33.2803,0.000000,0.000000,0.00,0.00
3.4600,496.6520,0.0000,2962.6912,-73.1290,0.0000,-100.0454,180.0000,-45.1004,180.0000,-0.3835,0.0000,0.9235,0.0000,124.1852,-127.5693,0.0000,0.0000,0.0000,0.0000,1.0000,33.7886,0.000000,0.000000,0.00,0.00
3.4700,497.8756,0.0000,2962.5037,-70.4860,0.0000,-101.5954,180.0000,-46.5579,180.0000,-0.3952,0.0000,0.9186,0.0000,123.9231,-126.1652,0.0000,0.0000,0.0000,0.0000,1.0000,34.2709,0.000000,0.000000,0.00,0.00
